Vascular Architecture,Treatment Label,Iteration,Seed
Vasc1.0,pre_treatment8_tki_22,iteration_15,1
Vasc1.0,pre_treatment8_tki_22,iteration_16,1
Vasc1.0,pre_treatment8_tki_22,iteration_17,1
Vasc1.0,pre_treatment8_tki_22,iteration_18,1
Vasc1.0,pre_treatment8_tki_22,iteration_19,1
Vasc1.0,pre_treatment8_tki_22,iteration_20,1
Vasc1.0,pre_treatment8_tki_22,iteration_21,1
Vasc1.0,pre_treatment8_tki_22,iteration_22,1
Vasc1.0,pre_treatment8_tki_22,iteration_23,1
Vasc1.0,pre_treatment8_tki_22,iteration_24,1
Vasc1.0,pre_treatment8_tki_22,iteration_25,1
Vasc1.0,pre_treatment8_tki_22,iteration_26,1
Vasc1.0,pre_treatment8_tki_22,iteration_27,1
Vasc1.0,pre_treatment8_tki_22,iteration_28,1
Vasc1.0,pre_treatment8_tki_22,iteration_29,1
Vasc1.0,pre_treatment8_tki_22,iteration_30,1
Vasc1.0,pre_treatment8_tki_22,iteration_31,1
Vasc1.0,pre_treatment8_tki_22,iteration_32,1
Vasc1.0,pre_treatment8_tki_22,iteration_33,1
Vasc1.0,pre_treatment8_tki_22,iteration_34,1
Vasc1.0,pre_treatment8_tki_22,iteration_35,1
Vasc1.0,pre_treatment8_tki_22,iteration_36,1
Vasc1.0,pre_treatment8_tki_22,iteration_37,1
Vasc1.0,pre_treatment8_tki_22,iteration_38,1
Vasc1.0,pre_treatment8_tki_22,iteration_39,1
Vasc1.0,pre_treatment8_tki_22,iteration_40,1
Vasc1.0,pre_treatment8_tki_22,iteration_41,1
Vasc1.0,pre_treatment8_tki_22,iteration_42,1
Vasc1.0,pre_treatment8_tki_22,iteration_43,1
Vasc1.0,pre_treatment8_tki_22,iteration_44,1
Vasc1.0,pre_treatment8_tki_22,iteration_45,1
Vasc1.0,pre_treatment8_tki_22,iteration_46,1
Vasc1.0,pre_treatment8_tki_22,iteration_47,1
Vasc1.0,pre_treatment8_tki_22,iteration_48,1
Vasc1.0,pre_treatment8_tki_22,iteration_49,1
Vasc1.0,pre_treatment9_tki_21,iteration_0,1
Vasc1.0,pre_treatment9_tki_21,iteration_1,1
Vasc1.0,pre_treatment9_tki_21,iteration_2,1
Vasc1.0,pre_treatment9_tki_21,iteration_3,1
Vasc1.0,pre_treatment9_tki_21,iteration_4,1
Vasc1.0,pre_treatment9_tki_21,iteration_5,1
Vasc1.0,pre_treatment9_tki_21,iteration_6,1
Vasc1.0,pre_treatment9_tki_21,iteration_7,1
Vasc1.0,pre_treatment9_tki_21,iteration_8,1
Vasc1.0,pre_treatment9_tki_21,iteration_9,1
Vasc1.0,pre_treatment9_tki_21,iteration_10,1
Vasc1.0,pre_treatment9_tki_21,iteration_11,1
Vasc1.0,pre_treatment9_tki_21,iteration_12,1
Vasc1.0,pre_treatment9_tki_21,iteration_13,1
Vasc1.0,pre_treatment9_tki_21,iteration_14,1
Vasc1.0,pre_treatment9_tki_21,iteration_15,1
Vasc1.0,pre_treatment9_tki_21,iteration_16,1
Vasc1.0,pre_treatment9_tki_21,iteration_17,1
Vasc1.0,pre_treatment9_tki_21,iteration_18,1
Vasc1.0,pre_treatment9_tki_21,iteration_19,1
Vasc1.0,pre_treatment9_tki_21,iteration_20,1
Vasc1.0,pre_treatment9_tki_21,iteration_21,1
Vasc1.0,pre_treatment9_tki_21,iteration_22,1
Vasc1.0,pre_treatment9_tki_21,iteration_23,1
Vasc1.0,pre_treatment9_tki_21,iteration_24,1
Vasc1.0,pre_treatment9_tki_21,iteration_25,1
Vasc1.0,pre_treatment9_tki_21,iteration_26,1
Vasc1.0,pre_treatment9_tki_21,iteration_27,1
Vasc1.0,pre_treatment9_tki_21,iteration_28,1
Vasc1.0,pre_treatment9_tki_21,iteration_29,1
Vasc1.0,pre_treatment9_tki_21,iteration_30,1
Vasc1.0,pre_treatment9_tki_21,iteration_31,1
Vasc1.0,pre_treatment9_tki_21,iteration_32,1
Vasc1.0,pre_treatment9_tki_21,iteration_33,1
Vasc1.0,pre_treatment9_tki_21,iteration_34,1
Vasc1.0,pre_treatment9_tki_21,iteration_35,1
Vasc1.0,pre_treatment9_tki_21,iteration_36,1
Vasc1.0,pre_treatment9_tki_21,iteration_37,1
Vasc1.0,pre_treatment9_tki_21,iteration_38,1
Vasc1.0,pre_treatment9_tki_21,iteration_39,1
Vasc1.0,pre_treatment9_tki_21,iteration_40,1
Vasc1.0,pre_treatment9_tki_21,iteration_41,1
Vasc1.0,pre_treatment9_tki_21,iteration_42,1
Vasc1.0,pre_treatment9_tki_21,iteration_43,1
Vasc1.0,pre_treatment9_tki_21,iteration_44,1
Vasc1.0,pre_treatment9_tki_21,iteration_45,1
Vasc1.0,pre_treatment9_tki_21,iteration_46,1
Vasc1.0,pre_treatment9_tki_21,iteration_47,1
Vasc1.0,pre_treatment9_tki_21,iteration_48,1
Vasc1.0,pre_treatment9_tki_21,iteration_49,1
Vasc1.0,pre_treatment10_tki_20,iteration_0,1
Vasc1.0,pre_treatment10_tki_20,iteration_1,1
Vasc1.0,pre_treatment10_tki_20,iteration_2,1
Vasc1.0,pre_treatment10_tki_20,iteration_3,1
Vasc1.0,pre_treatment10_tki_20,iteration_4,1
Vasc1.0,pre_treatment10_tki_20,iteration_5,1
Vasc1.0,pre_treatment10_tki_20,iteration_6,1
Vasc1.0,pre_treatment10_tki_20,iteration_7,1
Vasc1.0,pre_treatment10_tki_20,iteration_8,1
Vasc1.0,pre_treatment10_tki_20,iteration_9,1
Vasc1.0,pre_treatment10_tki_20,iteration_10,1
Vasc1.0,pre_treatment10_tki_20,iteration_11,1
Vasc1.0,pre_treatment10_tki_20,iteration_12,1
Vasc1.0,pre_treatment10_tki_20,iteration_13,1
Vasc1.0,pre_treatment10_tki_20,iteration_14,1
Vasc1.0,pre_treatment10_tki_20,iteration_15,1
Vasc1.0,pre_treatment10_tki_20,iteration_16,1
Vasc1.0,pre_treatment10_tki_20,iteration_17,1
Vasc1.0,pre_treatment10_tki_20,iteration_18,1
Vasc1.0,pre_treatment10_tki_20,iteration_19,1
Vasc1.0,pre_treatment10_tki_20,iteration_20,1
Vasc1.0,pre_treatment10_tki_20,iteration_21,1
Vasc1.0,pre_treatment10_tki_20,iteration_22,1
Vasc1.0,pre_treatment10_tki_20,iteration_23,1
Vasc1.0,pre_treatment10_tki_20,iteration_24,1
Vasc1.0,pre_treatment10_tki_20,iteration_25,1
Vasc1.0,pre_treatment10_tki_20,iteration_26,1
Vasc1.0,pre_treatment10_tki_20,iteration_27,1
Vasc1.0,pre_treatment10_tki_20,iteration_28,1
Vasc1.0,pre_treatment10_tki_20,iteration_29,1
Vasc1.0,pre_treatment10_tki_20,iteration_30,1
Vasc1.0,pre_treatment10_tki_20,iteration_31,1
Vasc1.0,pre_treatment10_tki_20,iteration_32,1
Vasc1.0,pre_treatment10_tki_20,iteration_33,1
Vasc1.0,pre_treatment10_tki_20,iteration_34,1
Vasc1.0,pre_treatment10_tki_20,iteration_35,1
Vasc1.0,pre_treatment10_tki_20,iteration_36,1
Vasc1.0,pre_treatment10_tki_20,iteration_37,1
Vasc1.0,pre_treatment10_tki_20,iteration_38,1
Vasc1.0,pre_treatment10_tki_20,iteration_39,1
Vasc1.0,pre_treatment10_tki_20,iteration_40,1
Vasc1.0,pre_treatment10_tki_20,iteration_41,1
Vasc1.0,pre_treatment10_tki_20,iteration_42,1
Vasc1.0,pre_treatment10_tki_20,iteration_43,1
Vasc1.0,pre_treatment10_tki_20,iteration_44,1
Vasc1.0,pre_treatment10_tki_20,iteration_45,1
Vasc1.0,pre_treatment10_tki_20,iteration_46,1
Vasc1.0,pre_treatment10_tki_20,iteration_47,1
Vasc1.0,pre_treatment10_tki_20,iteration_48,1
Vasc1.0,pre_treatment10_tki_20,iteration_49,1
Vasc1.0,pre_treatment11_tki_19,iteration_0,1
Vasc1.0,pre_treatment11_tki_19,iteration_1,1
Vasc1.0,pre_treatment11_tki_19,iteration_2,1
Vasc1.0,pre_treatment11_tki_19,iteration_3,1
Vasc1.0,pre_treatment11_tki_19,iteration_4,1
Vasc1.0,pre_treatment11_tki_19,iteration_5,1
Vasc1.0,pre_treatment11_tki_19,iteration_6,1
Vasc1.0,pre_treatment11_tki_19,iteration_7,1
Vasc1.0,pre_treatment11_tki_19,iteration_8,1
Vasc1.0,pre_treatment11_tki_19,iteration_9,1
Vasc1.0,pre_treatment11_tki_19,iteration_10,1
Vasc1.0,pre_treatment11_tki_19,iteration_11,1
Vasc1.0,pre_treatment11_tki_19,iteration_12,1
Vasc1.0,pre_treatment11_tki_19,iteration_13,1
Vasc1.0,pre_treatment11_tki_19,iteration_14,1
Vasc1.0,pre_treatment11_tki_19,iteration_15,1
Vasc1.0,pre_treatment11_tki_19,iteration_16,1
Vasc1.0,pre_treatment11_tki_19,iteration_17,1
Vasc1.0,pre_treatment11_tki_19,iteration_18,1
Vasc1.0,pre_treatment11_tki_19,iteration_19,1
Vasc1.0,pre_treatment11_tki_19,iteration_20,1
Vasc1.0,pre_treatment11_tki_19,iteration_21,1
Vasc1.0,pre_treatment11_tki_19,iteration_22,1
Vasc1.0,pre_treatment11_tki_19,iteration_23,1
Vasc1.0,pre_treatment11_tki_19,iteration_24,1
Vasc1.0,pre_treatment11_tki_19,iteration_25,1
Vasc1.0,pre_treatment11_tki_19,iteration_26,1
Vasc1.0,pre_treatment11_tki_19,iteration_27,1
Vasc1.0,pre_treatment11_tki_19,iteration_28,1
Vasc1.0,pre_treatment11_tki_19,iteration_29,1
Vasc1.0,pre_treatment11_tki_19,iteration_30,1
Vasc1.0,pre_treatment11_tki_19,iteration_31,1
Vasc1.0,pre_treatment11_tki_19,iteration_32,1
Vasc1.0,pre_treatment11_tki_19,iteration_33,1
Vasc1.0,pre_treatment11_tki_19,iteration_34,1
Vasc1.0,pre_treatment11_tki_19,iteration_35,1
Vasc1.0,pre_treatment11_tki_19,iteration_36,1
Vasc1.0,pre_treatment11_tki_19,iteration_37,1
Vasc1.0,pre_treatment11_tki_19,iteration_38,1
Vasc1.0,pre_treatment11_tki_19,iteration_39,1
Vasc1.0,pre_treatment11_tki_19,iteration_40,1
Vasc1.0,pre_treatment11_tki_19,iteration_41,1
Vasc1.0,pre_treatment11_tki_19,iteration_42,1
Vasc1.0,pre_treatment11_tki_19,iteration_43,1
Vasc1.0,pre_treatment11_tki_19,iteration_44,1
Vasc1.0,pre_treatment11_tki_19,iteration_45,1
Vasc1.0,pre_treatment11_tki_19,iteration_46,1
Vasc1.0,pre_treatment11_tki_19,iteration_47,1
Vasc1.0,pre_treatment11_tki_19,iteration_48,1
Vasc1.0,pre_treatment11_tki_19,iteration_49,1
Vasc1.0,pre_treatment12_tki_18,iteration_0,1
Vasc1.0,pre_treatment12_tki_18,iteration_1,1
Vasc1.0,pre_treatment12_tki_18,iteration_2,1
Vasc1.0,pre_treatment12_tki_18,iteration_3,1
Vasc1.0,pre_treatment12_tki_18,iteration_4,1
Vasc1.0,pre_treatment12_tki_18,iteration_5,1
Vasc1.0,pre_treatment12_tki_18,iteration_6,1
Vasc1.0,pre_treatment12_tki_18,iteration_7,1
Vasc1.0,pre_treatment12_tki_18,iteration_8,1
Vasc1.0,pre_treatment12_tki_18,iteration_9,1
Vasc1.0,pre_treatment12_tki_18,iteration_10,1
Vasc1.0,pre_treatment12_tki_18,iteration_11,1
Vasc1.0,pre_treatment12_tki_18,iteration_12,1
Vasc1.0,pre_treatment12_tki_18,iteration_13,1
Vasc1.0,pre_treatment12_tki_18,iteration_14,1
Vasc1.0,pre_treatment12_tki_18,iteration_15,1
Vasc1.0,pre_treatment12_tki_18,iteration_16,1
Vasc1.0,pre_treatment12_tki_18,iteration_17,1
Vasc1.0,pre_treatment12_tki_18,iteration_18,1
Vasc1.0,pre_treatment12_tki_18,iteration_19,1
Vasc1.0,pre_treatment12_tki_18,iteration_20,1
Vasc1.0,pre_treatment12_tki_18,iteration_21,1
Vasc1.0,pre_treatment12_tki_18,iteration_22,1
Vasc1.0,pre_treatment12_tki_18,iteration_23,1
Vasc1.0,pre_treatment12_tki_18,iteration_24,1
Vasc1.0,pre_treatment12_tki_18,iteration_25,1
Vasc1.0,pre_treatment12_tki_18,iteration_26,1
Vasc1.0,pre_treatment12_tki_18,iteration_27,1
Vasc1.0,pre_treatment12_tki_18,iteration_28,1
Vasc1.0,pre_treatment12_tki_18,iteration_29,1
Vasc1.0,pre_treatment12_tki_18,iteration_30,1
Vasc1.0,pre_treatment12_tki_18,iteration_31,1
Vasc1.0,pre_treatment12_tki_18,iteration_32,1
Vasc1.0,pre_treatment12_tki_18,iteration_33,1
Vasc1.0,pre_treatment12_tki_18,iteration_34,1
Vasc1.0,pre_treatment12_tki_18,iteration_35,1
Vasc1.0,pre_treatment12_tki_18,iteration_36,1
Vasc1.0,pre_treatment12_tki_18,iteration_37,1
Vasc1.0,pre_treatment12_tki_18,iteration_38,1
Vasc1.0,pre_treatment12_tki_18,iteration_39,1
Vasc1.0,pre_treatment12_tki_18,iteration_40,1
Vasc1.0,pre_treatment12_tki_18,iteration_41,1
Vasc1.0,pre_treatment12_tki_18,iteration_42,1
Vasc1.0,pre_treatment12_tki_18,iteration_43,1
Vasc1.0,pre_treatment12_tki_18,iteration_44,1
Vasc1.0,pre_treatment12_tki_18,iteration_45,1
Vasc1.0,pre_treatment12_tki_18,iteration_46,1
Vasc1.0,pre_treatment12_tki_18,iteration_47,1
Vasc1.0,pre_treatment12_tki_18,iteration_48,1
Vasc1.0,pre_treatment12_tki_18,iteration_49,1
Vasc1.0,pre_treatment13_tki_17,iteration_0,1
Vasc1.0,pre_treatment13_tki_17,iteration_1,1
Vasc1.0,pre_treatment13_tki_17,iteration_2,1
Vasc1.0,pre_treatment13_tki_17,iteration_3,1
Vasc1.0,pre_treatment13_tki_17,iteration_4,1
Vasc1.0,pre_treatment13_tki_17,iteration_5,1
Vasc1.0,pre_treatment13_tki_17,iteration_6,1
Vasc1.0,pre_treatment13_tki_17,iteration_7,1
Vasc1.0,pre_treatment13_tki_17,iteration_8,1
Vasc1.0,pre_treatment13_tki_17,iteration_9,1
Vasc1.0,pre_treatment13_tki_17,iteration_10,1
Vasc1.0,pre_treatment13_tki_17,iteration_11,1
Vasc1.0,pre_treatment13_tki_17,iteration_12,1
Vasc1.0,pre_treatment13_tki_17,iteration_13,1
Vasc1.0,pre_treatment13_tki_17,iteration_14,1
Vasc1.0,pre_treatment13_tki_17,iteration_15,1
Vasc1.0,pre_treatment13_tki_17,iteration_16,1
Vasc1.0,pre_treatment13_tki_17,iteration_17,1
Vasc1.0,pre_treatment13_tki_17,iteration_18,1
Vasc1.0,pre_treatment13_tki_17,iteration_19,1
Vasc1.0,pre_treatment13_tki_17,iteration_20,1
Vasc1.0,pre_treatment13_tki_17,iteration_21,1
Vasc1.0,pre_treatment13_tki_17,iteration_22,1
Vasc1.0,pre_treatment13_tki_17,iteration_23,1
Vasc1.0,pre_treatment13_tki_17,iteration_24,1
Vasc1.0,pre_treatment13_tki_17,iteration_25,1
Vasc1.0,pre_treatment13_tki_17,iteration_26,1
Vasc1.0,pre_treatment13_tki_17,iteration_27,1
Vasc1.0,pre_treatment13_tki_17,iteration_28,1
Vasc1.0,pre_treatment13_tki_17,iteration_29,1
Vasc1.0,pre_treatment13_tki_17,iteration_30,1
Vasc1.0,pre_treatment13_tki_17,iteration_31,1
Vasc1.0,pre_treatment13_tki_17,iteration_32,1
Vasc1.0,pre_treatment13_tki_17,iteration_33,1
Vasc1.0,pre_treatment13_tki_17,iteration_34,1
Vasc1.0,pre_treatment13_tki_17,iteration_35,1
Vasc1.0,pre_treatment13_tki_17,iteration_36,1
Vasc1.0,pre_treatment13_tki_17,iteration_37,1
Vasc1.0,pre_treatment13_tki_17,iteration_38,1
Vasc1.0,pre_treatment13_tki_17,iteration_39,1
Vasc1.0,pre_treatment13_tki_17,iteration_40,1
Vasc1.0,pre_treatment13_tki_17,iteration_41,1
Vasc1.0,pre_treatment13_tki_17,iteration_42,1
Vasc1.0,pre_treatment13_tki_17,iteration_43,1
Vasc1.0,pre_treatment13_tki_17,iteration_44,1
Vasc1.0,pre_treatment13_tki_17,iteration_45,1
Vasc1.0,pre_treatment13_tki_17,iteration_46,1
Vasc1.0,pre_treatment13_tki_17,iteration_47,1
Vasc1.0,pre_treatment13_tki_17,iteration_48,1
Vasc1.0,pre_treatment13_tki_17,iteration_49,1
Vasc1.0,pre_treatment14_tki_16,iteration_0,1
Vasc1.0,pre_treatment14_tki_16,iteration_1,1
Vasc1.0,pre_treatment14_tki_16,iteration_2,1
Vasc1.0,pre_treatment14_tki_16,iteration_3,1
Vasc1.0,pre_treatment14_tki_16,iteration_4,1
Vasc1.0,pre_treatment14_tki_16,iteration_5,1
Vasc1.0,pre_treatment14_tki_16,iteration_6,1
Vasc1.0,pre_treatment14_tki_16,iteration_7,1
Vasc1.0,pre_treatment14_tki_16,iteration_8,1
Vasc1.0,pre_treatment14_tki_16,iteration_9,1
Vasc1.0,pre_treatment14_tki_16,iteration_10,1
Vasc1.0,pre_treatment14_tki_16,iteration_11,1
Vasc1.0,pre_treatment14_tki_16,iteration_12,1
Vasc1.0,pre_treatment14_tki_16,iteration_13,1
Vasc1.0,pre_treatment14_tki_16,iteration_14,1
Vasc1.0,pre_treatment14_tki_16,iteration_15,1
Vasc1.0,pre_treatment14_tki_16,iteration_16,1
Vasc1.0,pre_treatment14_tki_16,iteration_17,1
Vasc1.0,pre_treatment14_tki_16,iteration_18,1
Vasc1.0,pre_treatment14_tki_16,iteration_19,1
Vasc1.0,pre_treatment14_tki_16,iteration_20,1
Vasc1.0,pre_treatment14_tki_16,iteration_21,1
Vasc1.0,pre_treatment14_tki_16,iteration_22,1
Vasc1.0,pre_treatment14_tki_16,iteration_23,1
Vasc1.0,pre_treatment14_tki_16,iteration_24,1
Vasc1.0,pre_treatment14_tki_16,iteration_25,1
Vasc1.0,pre_treatment14_tki_16,iteration_26,1
Vasc1.0,pre_treatment14_tki_16,iteration_27,1
Vasc1.0,pre_treatment14_tki_16,iteration_28,1
Vasc1.0,pre_treatment14_tki_16,iteration_29,1
Vasc1.0,pre_treatment14_tki_16,iteration_30,1
Vasc1.0,pre_treatment14_tki_16,iteration_31,1
Vasc1.0,pre_treatment14_tki_16,iteration_32,1
Vasc1.0,pre_treatment14_tki_16,iteration_33,1
Vasc1.0,pre_treatment14_tki_16,iteration_34,1
Vasc1.0,pre_treatment14_tki_16,iteration_35,1
Vasc1.0,pre_treatment14_tki_16,iteration_36,1
Vasc1.0,pre_treatment14_tki_16,iteration_37,1
Vasc1.0,pre_treatment14_tki_16,iteration_38,1
Vasc1.0,pre_treatment14_tki_16,iteration_39,1
Vasc1.0,pre_treatment14_tki_16,iteration_40,1
Vasc1.0,pre_treatment14_tki_16,iteration_41,1
Vasc1.0,pre_treatment14_tki_16,iteration_42,1
Vasc1.0,pre_treatment14_tki_16,iteration_43,1
Vasc1.0,pre_treatment14_tki_16,iteration_44,1
Vasc1.0,pre_treatment14_tki_16,iteration_45,1
Vasc1.0,pre_treatment14_tki_16,iteration_46,1
Vasc1.0,pre_treatment14_tki_16,iteration_47,1
Vasc1.0,pre_treatment14_tki_16,iteration_48,1
Vasc1.0,pre_treatment14_tki_16,iteration_49,1
Vasc1.0,Treatment,iteration_0,"1552,"
Vasc1.0,Treatment,iteration_1,"1552,"
Vasc1.0,Treatment,iteration_2,"1552,"
Vasc1.0,Treatment,iteration_3,"1552,"
Vasc1.0,Treatment,iteration_4,"1552,"
Vasc1.0,Treatment,iteration_5,"1552,"
Vasc1.0,Treatment,iteration_6,"1552,"
Vasc1.0,Treatment,iteration_7,"1552,"
Vasc1.0,Treatment,iteration_8,"1552,"
Vasc1.0,Treatment,iteration_9,"1552,"
Vasc1.0,Treatment,iteration_10,"1552,"
Vasc1.0,Treatment,iteration_11,"1552,"
Vasc1.0,Treatment,iteration_12,"1552,"
Vasc1.0,Treatment,iteration_13,"1552,"
Vasc1.0,Treatment,iteration_14,"1552,"
Vasc1.0,Treatment,iteration_15,"1552,"
Vasc1.0,Treatment,iteration_16,"1552,"
Vasc1.0,Treatment,iteration_17,"1552,"
Vasc1.0,Treatment,iteration_18,"1552,"
Vasc1.0,Treatment,iteration_19,"1552,"
Vasc1.0,Treatment,iteration_20,"1552,"
Vasc1.0,Treatment,iteration_21,"1552,"
Vasc1.0,Treatment,iteration_22,"1552,"
Vasc1.0,Treatment,iteration_23,"1552,"
Vasc1.0,Treatment,iteration_24,"1552,"
Vasc1.0,Treatment,iteration_25,"1552,"
Vasc1.0,Treatment,iteration_26,"1552,"
Vasc1.0,Treatment,iteration_27,"1552,"
Vasc1.0,Treatment,iteration_28,"1552,"
Vasc1.0,Treatment,iteration_29,"1552,"
Vasc1.0,Treatment,iteration_30,"1552,"
Vasc1.0,Treatment,iteration_31,"1552,"
Vasc1.0,Treatment,iteration_32,"1552,"
Vasc1.0,Treatment,iteration_33,"1552,"
Vasc1.0,Treatment,iteration_34,"1552,"
Vasc1.0,Treatment,iteration_35,"1552,"
Vasc1.0,Treatment,iteration_36,"1552,"
Vasc1.0,Treatment,iteration_37,"1552,"
Vasc1.0,Treatment,iteration_38,"1552,"
Vasc1.0,Treatment,iteration_39,"1553,"
Vasc1.0,Treatment,iteration_40,"1553,"
Vasc1.0,Treatment,iteration_41,"1553,"
Vasc1.0,Treatment,iteration_42,"1553,"
Vasc1.0,Treatment,iteration_43,"1553,"
Vasc1.0,Treatment,iteration_44,"1553,"
Vasc1.0,Treatment,iteration_45,"1553,"
Vasc1.0,Treatment,iteration_46,"1553,"
Vasc1.0,Treatment,iteration_47,"1553,"
Vasc1.0,Treatment,iteration_48,"1553,"
Vasc1.0,Treatment,iteration_49,"1553,"
Vasc1.0,Treatment + anti-MIR,iteration_0,1
Vasc1.0,Treatment + anti-MIR,iteration_1,1
Vasc1.0,Treatment + anti-MIR,iteration_2,1
Vasc1.0,Treatment + anti-MIR,iteration_3,1
Vasc1.0,Treatment + anti-MIR,iteration_4,1
Vasc1.0,Treatment + anti-MIR,iteration_5,1
Vasc1.0,Treatment + anti-MIR,iteration_6,1
Vasc1.0,Treatment + anti-MIR,iteration_7,1
Vasc1.0,Treatment + anti-MIR,iteration_8,1
Vasc1.0,Treatment + anti-MIR,iteration_9,1
Vasc1.0,Treatment + anti-MIR,iteration_10,1
Vasc1.0,Treatment + anti-MIR,iteration_11,1
Vasc1.0,Treatment + anti-MIR,iteration_12,1
Vasc1.0,Treatment + anti-MIR,iteration_13,1
Vasc1.0,Treatment + anti-MIR,iteration_14,1
Vasc1.0,Treatment + anti-MIR,iteration_15,1
Vasc1.0,Treatment + anti-MIR,iteration_16,1
Vasc1.0,Treatment + anti-MIR,iteration_17,1
Vasc1.0,Treatment + anti-MIR,iteration_18,1
Vasc1.0,Treatment + anti-MIR,iteration_19,1
Vasc1.0,Treatment + anti-MIR,iteration_20,1
Vasc1.0,Treatment + anti-MIR,iteration_21,1
Vasc1.0,Treatment + anti-MIR,iteration_22,1
Vasc1.0,Treatment + anti-MIR,iteration_23,1
Vasc1.0,Treatment + anti-MIR,iteration_24,1
Vasc1.0,Treatment + anti-MIR,iteration_25,1
Vasc1.0,Treatment + anti-MIR,iteration_26,1
Vasc1.0,Treatment + anti-MIR,iteration_27,1
Vasc1.0,Treatment + anti-MIR,iteration_28,1
Vasc1.0,Treatment + anti-MIR,iteration_29,1
Vasc1.0,Treatment + anti-MIR,iteration_30,1
Vasc1.0,Treatment + anti-MIR,iteration_31,1
Vasc1.0,Treatment + anti-MIR,iteration_32,1
Vasc1.0,Treatment + anti-MIR,iteration_33,1
Vasc1.0,Treatment + anti-MIR,iteration_34,1
Vasc1.0,Treatment + anti-MIR,iteration_35,1
Vasc1.0,Treatment + anti-MIR,iteration_36,1
Vasc1.0,Treatment + anti-MIR,iteration_37,1
Vasc1.0,Treatment + anti-MIR,iteration_38,1
Vasc1.0,Treatment + anti-MIR,iteration_39,1
Vasc1.0,Treatment + anti-MIR,iteration_40,1
Vasc1.0,Treatment + anti-MIR,iteration_41,1
Vasc1.0,Treatment + anti-MIR,iteration_42,1
Vasc1.0,Treatment + anti-MIR,iteration_43,1
Vasc1.0,Treatment + anti-MIR,iteration_44,1
Vasc1.0,Treatment + anti-MIR,iteration_45,1
Vasc1.0,Treatment + anti-MIR,iteration_46,1
Vasc1.0,Treatment + anti-MIR,iteration_47,1
Vasc1.0,Treatment + anti-MIR,iteration_48,1
Vasc1.0,Treatment + anti-MIR,iteration_49,1
Vasc10.0,pre_treatment1_tki_29,iteration_0,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_1,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_2,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_3,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_4,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_5,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_6,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_7,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_8,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_9,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_10,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_11,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_12,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_13,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_14,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_15,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_16,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_17,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_18,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_19,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_20,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_21,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_22,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_23,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_24,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_25,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_26,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_27,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_28,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_29,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_30,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_31,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_32,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_33,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_34,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_35,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_36,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_37,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_38,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_39,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_40,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_41,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_42,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_43,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_44,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_45,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_46,"1659,"
Vasc10.0,pre_treatment1_tki_29,iteration_47,"1659,"
